SDSS_NAME,RA,DEC,REDSHIFT,PLATE,FIBER,MJD,TARGET_FLAG_TARGET,NSPECOBS,UNIFORM_TARGET,MI_Z2,LOGLBOL,LOGLBOL_ERR,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL5100,LOGL5100_ERR,LOGL3000,LOGL3000_ERR,LOGL1350,LOGL1350_ERR,LOGL_BROAD_HA,LOGL_BROAD_HA_ERR,FWHM_BROAD_HA,FWHM_BROAD_HA_ERR,EW_BROAD_HA,EW_BROAD_HA_ERR,LOGL_NARROW_HA,LOGL_NARROW_HA_ERR,FWHM_NARROW_HA,FWHM_NARROW_HA_ERR,EW_NARROW_HA,EW_NARROW_HA_ERR,LOGL_NII_6585,LOGL_NII_6585_ERR,EW_NII_6585,EW_NII_6585_ERR,LOGL_SII_6718,LOGL_SII_6718_ERR,EW_SII_6718,EW_SII_6718_ERR,LOGL_SII_6732,LOGL_SII_6732_ERR,EW_SII_6732,EW_SII_6732_ERR,EW_FE_HA,EW_FE_HA_ERR,ALPHA_HA,ALPHA_HA_ERR,LINE_NPIX_HA,LINE_MED_SN_HA,LINE_REDCHI2_HA,LOGL_BROAD_HB,LOGL_BROAD_HB_ERR,FWHM_BROAD_HB,FWHM_BROAD_HB_ERR,EW_BROAD_HB,EW_BROAD_HB_ERR,LOGL_NARROW_HB,LOGL_NARROW_HB_ERR,FWHM_NARROW_HB,FWHM_NARROW_HB_ERR,EW_NARROW_HB,EW_NARROW_HB_ERR,FWHM_BROAD_HB_1GAUSS,LOGL_OIII_4959,LOGL_OIII_4959_ERR,EW_OIII_4959,EW_OIII_4959_ERR,LOGL_OIII_5007,LOGL_OIII_5007_ERR,EW_OIII_5007,EW_OIII_5007_ERR,EW_FE_HB_4434_4684,EW_FE_HB_4434_4684_ERR,ALPHA_HB,ALPHA_HB_ERR,LINE_NPIX_HB,LINE_MED_SN_HB,LINE_REDCHI2_HB,LOGL_MGII,LOGL_MGII_ERR,FWHM_MGII,FWHM_MGII_ERR,EW_MGII,EW_MGII_ERR,LOGL_BROAD_MGII,LOGL_BROAD_MGII_ERR,FWHM_BROAD_MGII,FWHM_BROAD_MGII_ERR,EW_BROAD_MGII,EW_BROAD_MGII_ERR,FWHM_BROAD_MGII_1GAUSS,EW_FE_MGII,EW_FE_MGII_ERR,ALPHA_MGII,ALPHA_MGII_ERR,LINE_NPIX_MGII,LINE_MED_SN_MGII,LINE_REDCHI2_MGII,LOGL_CIV,LOGL_CIV_ERR,FWHM_CIV,FWHM_CIV_ERR,EW_CIV,EW_CIV_ERR,ALPHA_CIV,ALPHA_CIV_ERR,LINE_NPIX_CIV,LINE_MED_SN_CIV,LINE_REDCHI2_CIV,VOFF_BROAD_HA,VOFF_BROAD_HA_ERR,VOFF_NARROW_HA,VOFF_NARROW_HA_ERR,VOFF_BROAD_HB,VOFF_BROAD_HB_ERR,VOFF_NARROW_HB,VOFF_NARROW_HB_ERR,VOFF_BROAD_MGII,VOFF_BROAD_MGII_ERR,VOFF_CIV_PEAK,VOFF_CIV_PEAK_ERR,LOGBH_HB_MD04,LOGBH_HB_MD04_ERR,LOGBH_HB_VP06,LOGBH_HB_VP06_ERR,LOGBH_MGII_MD04,LOGBH_MGII_MD04_ERR,LOGBH_MGII_VO09,LOGBH_MGII_VO09_ERR,LOGBH_MGII_S10,LOGBH_MGII_S10_ERR,LOGBH_CIV_VP06,LOGBH_CIV_VP06_ERR,LOGBH,LOGBH_ERR,LOGEDD_RATIO,SPECIAL_INTEREST_FLAG,Name,RAobs,Decobs,delta,z,S(6)_t,pmt,S(6)_p,pmp,f_c,logL,i_2,I_2a,R,LD_cm,Lobs,L_1.4GHz,SFR (Msun/yr)
101312.15+020416.4,153.30062866210938,2.0712320804595947,0.22010000050067902,502,557,51957,4,1,0,-23.637459097869076,45.474868494765246,0.0016550761639599898,0,0,0.0,-26.535344825737642,-1.0,44.50825750808331,0.0016550761639599898,0.0,-1.0,0.0,-1.0,43.21686230834383,0.007151079294093421,2772.6823910105495,74.04284177725094,348.41167370277174,7.717473892149201,40.9237981771953,0.46109648375035306,325.5932313134674,84.09428094646728,1.7751663852559512,4.7311039783859705,41.17068838832297,0.1765097851358597,3.148981228631031,1.599784544819697,40.52353605091931,0.23964023534670176,0.7311371099945816,0.33392612765365676,40.45166888840717,0.1871816296673039,0.6216123806095754,0.3273306739511733,13.643116968246074,2.1085412091038123,-1.4947425628142421,0.034124484190718896,241,41.42051337556549,1.2084287996861962,42.66664881296613,0.006186385906556069,3348.193482789818,60.46857566426593,68.92849350382596,1.2494296921387047,38.410097327525214,8.250552368183403,272.9772089084172,18.159594039413207,0.0038210279821967548,0.2151717094045457,3551.1565615394074,41.29945360749787,0.01847515562920421,3.041078593544503,0.1283551678222301,41.78349753786584,0.00547858750404373,9.389277956701326,0.13652925818804018,62.716655621830185,1.6310504002530024,-1.33118739672969,0.016448058731946658,180,46.05464801664974,1.8861353949766555,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,-120.42711948363925,23.61094544449271,-217.69386912253424,31.252922304315717,7.496287612682148,149.81756059128375,-165.18576712783747,4.270822331919206,300000.0,-1.0,300000.0,-1.0,8.082874577211408,0.006838113960190894,8.213749847475036,0.015708581685440377,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.213749847475036,0.015708581685440377,-0.8392518978273529,2,101312.15+020416.4,101312.22,20416.09,1.09,0.22,21.5,8.6,21.5,8.6,1.000,21.45,16.792,-22.92,0.03,3.3654983243849E27,21.4857470812701,21.9886152130362,5.7473444316878
101325.43+221229.4,153.35595703125,22.208173751831055,0.273499995470047,2365,389,53739,3153419,1,1,-23.718279895269593,45.47486218124775,0.0019520957035510378,0,1,0.6855655318562971,-26.63017206184703,2.9256410183490846,44.508251194565815,0.0019520957035510378,0.0,-1.0,0.0,-1.0,43.06510216128375,0.008163884749841088,2323.66748460309,43.08878636981149,223.1233528557369,5.262459684596607,41.59348627254339,0.04811414449179097,221.3410311304872,39.19106747778159,7.534266940788214,0.9599494554596006,41.41083975144375,0.05998319732875501,4.960664761123854,0.7909336412327099,40.95673657985342,0.06422297333365279,1.7730555681839018,0.3125963016468457,40.71926498025389,0.08569407023778908,1.0280867379662073,0.24537986872657175,18.80080682094392,6.684302523168,-0.8389243819708183,0.09344161802644985,241,23.81582432808951,1.4582307835623896,42.50390966467625,0.027892281525385698,2583.792342826096,335.75428484618874,46.674099103738726,2.8676448430812087,0.0,-1.0,0.0,-1.0,0.0,-1.0,3116.6743872149796,41.402534249356776,0.03786815432607682,3.8109604553218848,0.3236179436501967,41.76624596390639,0.014479928096655215,8.946749995665504,0.3368268834718693,93.7690074857231,1.902576965463247,-1.6564117288394415,0.02718408158649066,180,31.24197128018653,1.0766452032551521,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,-210.41448304887288,154.1869375659974,-302.53952706281126,13.882604049967398,-52.46670122861861,119.96196387250427,349.3455816152973,196.5968371116573,300000.0,-1.0,300000.0,-1.0,7.969513950576229,0.014797653004646114,7.988640810984204,0.11287415225831582,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.988640810984204,0.11287415225831582,-0.6141491748540133,0,101325.43+221229.4,101325.42,221229.16,0.28,0.274,365.0,17.8,365,17.8,1.000,22.89,17.474,-22.71,0.98,4.3175908127252E27,22.9319856903499,23.4480205402432,165.528413229208
101719.02+151620.8,154.3292694091797,15.272448539733887,0.2451999932527542,2588,521,54174,2,1,1,-23.69399112771843,45.43610251716341,0.002308603144182797,0,0,0.0,-26.580201016706912,-1.0,44.46949153048148,0.002308603144182797,0.0,-1.0,0.0,-1.0,43.2699512165641,0.005972534519553818,3622.745779694428,65.93045058021903,411.5056478580576,6.823114349236619,41.49588099454241,0.2708066439107242,298.8139738336838,140.64416591646128,6.934987705443238,3.5805820164303923,41.02037743852177,0.40714760635665925,2.328232072882074,1.991519651449365,40.5244876443269,0.2351062702748976,0.759585591863855,0.3305348583243447,40.43898607829668,0.16898028970784296,0.6252944025025426,0.265432448411994,116.07672298394151,60.30014497285498,2.6849338034922456,0.0490341571353331,241,30.885746999776448,1.0966213088662664,42.74181142902597,0.011016498943046571,4431.045245354098,100.22440130147015,88.15569107888128,2.747476971033791,40.97575291554999,0.05139940807505994,365.06410166501576,10.056918116641782,1.516121745772904,0.18352973222543334,5035.464107462026,41.64597755909261,0.04324448985387974,7.3280490014373,0.7615918606137813,42.053741568402735,0.01727604051313847,19.03449622318121,0.7941039295834944,25.49348765949328,1.9336953678960587,-1.6252587459171186,0.02461762977677051,179,34.0037620273728,0.9028748856745885,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,284.1821054509459,44.932981294263385,-185.7413857762784,74.27890943088993,426.9015845993861,59.87311208210539,-227.91609467059644,5.605715892153626,300000.0,-1.0,300000.0,-1.0,8.362566700899894,0.007816179402777103,8.437758134501568,0.019680217885992966,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.437758134501568,0.019680217885992966,-1.1020261624557222,2,101719.02+151620.8,101719.08,151621.1,0.92,0.245,1508.0,46.1,1508,46.1,1.000,23.4,17.075,-22.87,2.81,3.80069427642544E27,23.4373370792523,23.9463718755483,521.463466309779
102101.20+190012.3,155.25502014160156,19.0034236907959,0.2475000023841858,2374,60,53765,134224898,1,1,-23.995505471734763,45.58839841559116,0.0013352315032442164,0,0,0.0,-26.284967119787517,-1.0,44.62178742890922,0.0013352315032442164,0.0,-1.0,0.0,-1.0,43.536435343691686,0.0018585157747814662,1983.8590662862775,25.49106868074159,579.0995585282567,4.328889193956002,41.260173670174225,0.1248366105290799,162.36879550584,0.0,3.0638946391085304,0.9225394881069922,40.964501641785255,0.1628726402428775,1.5571583266166706,0.5300162375436855,40.63296685234974,0.08341511540141511,0.7444034300366126,0.13914281069861545,40.590509708730885,0.1971460516356558,0.6769062065218163,0.28897539312910697,2.3376334338388585,2.5520304039582933,-1.2678198238104468,0.0352376159346911,241,29.45190166260916,1.240608197163767,42.980762518393725,0.007365241693374713,2256.4189909336646,59.4828006187779,105.51741274513621,2.0670931921573796,41.05214665434156,0.6613259641182232,489.2418915363226,102.59642409517238,1.2413914395474923,1.3059483927850486,3491.815300349944,41.59504207432076,0.046951013558445,4.519112209119675,0.5413077072733348,42.09220546577329,0.015472436078049157,14.489295716619296,0.600492349723031,29.824778267089066,0.9636205777076476,-2.114043605309515,0.019390322069921417,179,32.62384436224125,1.7698042991845433,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,-165.4174267401129,8.905771201868248,-46.8247170543387,12.411329069348284,-172.42866270168795,59.992978132623136,88.67585374758701,26.42770892839303,300000.0,-1.0,300000.0,-1.0,8.137490716819393,0.009376773172146533,7.927733206987656,0.022907120060463745,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.927733206987656,0.022907120060463745,-0.4397053365140593,0,102101.20+190012.3,102101.28,190011.28,1.53,0.247,29.9,8.6,29.9,8.6,1.000,21.71,16.82,-23.14,0.04,3.83593071545261E27,21.7426225610391,22.2521453287679,10.5438043941718
103421.71+605318.1,158.59046936035156,60.88837814331055,0.22769999504089355,560,525,52296,7173,1,0,-23.389049978173755,45.415080409764165,0.0021744890338233347,0,0,0.0,-26.42778893608682,-1.0,44.44846942308223,0.0021744890338233347,0.0,-1.0,0.0,-1.0,43.15513247594,0.004815520578560495,3402.534404323971,48.46285177992718,354.6406711406637,6.581502933820673,41.28008563519446,0.12348742727222373,285.9790983281555,54.4195195036322,4.738446392931564,1.2773996943201802,41.122803272207776,0.13678415204335792,3.313446139380257,1.0319843286786892,40.891132497115734,0.08458316359291729,1.999226479284521,0.4092492083464119,40.71177904213573,0.10907805197106768,1.3268403328473508,0.33308621970464336,2.665410623867712,3.0227131257335915,-1.4108876062957565,0.06478961739758282,241,24.5298740481532,1.0223404765557613,42.658411710386375,0.011606090701270944,3637.535767542409,163.56579996169353,75.10890437303333,2.5657414696251735,40.726380322014116,0.25120612766575334,300.0828940035908,217.40988832278302,0.8806760719455294,0.592756338287297,4154.043688720676,41.52874808308006,0.0163232206399897,5.810205081275913,0.2374662509050851,42.013312104326666,0.006546049986010161,18.071137771565365,0.2862851152009309,39.93558924545724,1.7795809826790965,-1.970227768466165,0.023405917550888944,179,30.152030855985807,0.8456244551946921,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,374.0211122942914,224.69862895834527,-63.288017320544654,18.804317400830964,367.0224852060888,119.77017819979376,-37.831700433134465,109.71533974347084,300000.0,-1.0,300000.0,-1.0,8.182606325546699,0.009434862447744522,8.255849256323504,0.03907218895979405,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.255849256323504,0.03907218895979405,-0.9411393916769057,2,103421.71+605318.1,0.0,0.0,0.0,0.228,20.7,13.0,20.7,13.0,1.0,21.46,17.118,-22.67,0.04,3.50369312130466E27,21.5042323305211,22.0090874375785,6.02475581071481
103609.28+275019.9,159.0386962890625,27.83888053894043,0.2815999984741211,2356,431,53786,1055747,1,1,-23.840485849796327,45.53907913747246,0.002758198800862033,0,0,0.0,-26.485780064512163,-1.0,44.57246815079053,0.002758198800862033,0.0,-1.0,0.0,-1.0,43.234677152525364,0.014775773168079098,6880.438642051939,162.58443337148447,314.1184575994138,10.008427869748004,41.050610101658684,0.31418222486652425,353.99890054027,226.66521398572672,2.053633384651411,1.012022621818226,41.06284962832909,0.31205865670784405,2.118738454173121,1.0062784362755466,40.54199613002901,0.29934046398023284,0.6510100750919342,0.4686655999223114,40.58463236937835,0.18580168572740519,0.719644890847127,0.3390024394081909,99.26782800621584,52.46072164177072,2.689312760150944,0.08628041638201617,241,26.555553795641316,0.8822843690754084,42.74924405053437,0.01160411827240182,7606.505447594018,166.9586754168722,69.93049483273153,2.3282101347600914,0.0,-1.0,0.0,-1.0,0.0,-1.0,7726.633823464365,41.061782230953085,0.0712363625661645,1.4894009858904886,0.2643570540420499,41.62765252314645,0.03126889354919271,5.587757662831164,0.41655688790672984,23.77098073983403,2.0785009599767417,-2.000300575770545,0.020080621925921416,179,31.76020621867481,0.9055130977365246,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,-435.50103581753103,157.67880525092863,-74.31233167257606,89.63400930073547,-592.6736096524107,722.5127936973263,-88.17540938827656,20.504167811737787,300000.0,-1.0,300000.0,-1.0,8.797284091675483,0.011954208193193865,8.958604436664865,0.019114871915753066,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.958604436664865,0.019114871915753066,-1.5198958443099642,2,103609.28+275019.9,103609.28,275020.68,0.78,0.282,29.3,5.6,29.3,5.6,1.000,21.83,17.436,-22.82,0.08,4.46240704566743E27,21.8652158496311,22.3831537175528,14.2562640028298
104041.50+600239.3,160.1729278564453,60.04425048828125,0.2971999943256378,560,624,52296,7173,1,0,-23.672745608626016,45.55563617431839,0.011641389224674725,0,0,0.0,-26.706135776960377,-1.0,44.58902518763645,0.011641389224674725,0.0,-1.0,0.0,-1.0,42.92500748464986,0.16978689559749327,3971.216558600463,1048.3966456667522,144.285530542815,91.69744279710645,42.887945607358894,1.1518167682951521,1200.1171841736,448.44485996546393,132.55438809270873,65.29253691644162,42.42123149339303,0.8228199527924396,45.42081227945664,21.325326140198666,40.8076157204174,0.4561779059486355,1.131505733078956,0.5529766833652502,0.0,-1.0,0.0,-1.0,9.52289663137223,15.064422905440718,-1.1535072702112201,0.7137639062559281,241,14.849420080931106,1.7425701492441374,42.68016241546899,0.05196399434134946,1963.4102076114325,445.1632314017868,58.8848640503752,6.938860186370011,40.820661651974035,0.22347419349555864,428.67480492192567,146.31397920113608,0.8135195492874915,5.519263107561471,2299.0892866807385,41.330264697947136,0.0339638763325496,2.703885554166111,0.25809493210095713,41.88039537927352,0.01746959028361772,9.725998542354946,0.3237543533398144,45.34730857996142,12.328894402351885,-1.392135537226634,0.11513812680624524,179,25.99687375147404,1.613669960164943,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,239.25249413025492,89.91989935680587,99.77318442194553,126.47488695927898,-52.46670122861861,89.60368694436258,14.438082631482725,118.2974370200765,300000.0,-1.0,300000.0,-1.0,7.754514897824884,0.01321773187406265,7.790534682871115,0.19702083810599988,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.790534682871115,0.19702083810599988,-0.33526905367029514,0,104041.50+600239.3,104041.42,600239.6,0.67,0.297,19.7,6.3,19.7,6.3,1.000,21.7,17.771,-22.59,0.07,4.73647487382827E27,21.7445865657656,22.2660607993182,10.8871150147165
104111.97+282805.0,160.2998809814453,28.468082427978516,0.210999995470047,2356,575,53786,7171,1,1,-24.129906288683188,45.59554158275409,0.0013978486578167804,0,0,0.0,-26.129905688856333,-1.0,44.62893059607215,0.0013978486578167804,0.0,-1.0,0.0,-1.0,43.43203193627663,0.004825634444664217,3096.7350757069316,109.24804585822767,440.6732020955553,5.4031854982096945,41.519520528599124,0.3126163543796281,324.00568162538997,493.9690760085031,5.3971024171269475,3.574458437673684,40.15753682498543,0.43511601455761806,0.2353755063164319,0.5994988519627666,40.65919354259904,0.17298802222735787,0.7647077213968119,0.30085823522590016,40.44415847580252,0.1887030637713032,0.4672377610561463,0.256638513200243,139.99951275931457,70.30596212050281,2.7045226624746768,0.03378458390987005,241,40.37273638880575,0.9696144866670894,42.87113749838557,0.01008159370554651,3317.3875720293418,91.68984693352718,80.38120379062019,2.013603153317412,41.04943477603375,0.1363704659970182,516.612058888025,23.481463220483874,1.2141283724890208,0.3667399960694785,4118.248982127774,41.65105220574324,0.032359979592961,5.0612103945021545,0.35187678800501443,42.15448329462384,0.01019818192154176,16.4655389750739,0.7466758141598682,27.77941524607022,1.1014234604485384,-2.1283382239260047,0.016170577653362272,179,43.92495724073047,1.289079445301685,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,149.37305063574888,44.953205686005106,-181.0557099873065,187.11260569233292,187.3133153373848,29.957518816663622,-76.26645920394239,13.759465056185334,300000.0,-1.0,300000.0,-1.0,8.285170721060236,0.007150544091183971,8.266057724681204,0.02401725191992629,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.266057724681204,0.02401725191992629,-0.7708866870446798,0,104111.97+282805.0,104111.96,282804.87,0.19,0.211,116.0,9.2,116,9.2,1.000,22.14,16.17,-23.45,0.09,3.21124723375933E27,22.1770153395761,22.67763249007,28.0856514416829
104528.30+293344.7,161.36793518066406,29.562423706054688,0.29339998960494995,1969,22,53383,3,1,1,-23.807994660077107,45.44706008910403,0.00294697075919359,0,0,0.0,-26.85263518921446,-1.0,44.48044910242209,0.00294697075919359,0.0,-1.0,0.0,-1.0,42.77602270749194,0.019048533889865382,3061.9361772846996,200.70165692454998,120.94335262062562,7.058894372933516,41.52803082498941,0.20793664861615468,323.7821303763481,118.44767446732365,6.832805182482095,2.4064465050250066,41.28109898900483,0.23507738487629837,3.8772865602941216,1.4632297751312642,40.73150198690737,0.23578856554452443,1.1076578349600876,0.48941471593610647,40.743999254920304,0.17960870137661544,1.1415324759777559,0.4463940456375996,0.43240888419586787,6.854143077644003,-0.6304019168845539,0.14665015089365158,241,14.575231582973217,2.113922427081162,42.41171717379698,0.03541706818167967,4647.941012182002,439.0147823913626,40.97030833019963,3.5624724973264463,41.25050918157863,0.07374252811490578,525.2051866210248,39.728840591147474,2.8329553843666493,0.46352947872319517,5568.170069490048,41.151025399067585,0.07726480445078465,2.3088327850161234,0.471013090646621,41.73183373372916,0.01972610221114479,8.899136802373423,0.397942490582472,39.016500361695904,2.6076049350541517,-1.2321845229580743,0.03713256732423453,179,22.446039720576543,1.0301631311204869,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,-30.466748077862867,89.94687937368896,-40.23258822684045,58.23082081194825,486.7687093702996,389.5257510231567,-61.01684186948837,15.623875230824954,300000.0,-1.0,300000.0,-1.0,8.456596793472047,0.02483918319604698,8.484745766633763,0.08205458954873521,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.484745766633763,0.08205458954873521,-1.1380562226473003,0,104528.30+293344.7,104528.305,293344.5,0.21,0.293,179.0,11.4,179,11.4,1.000,22.65,17.581,-22.75,0.53,4.6630690362574E27,22.6894065853764,23.2099418030865,95.6739742525094
104541.76+520235.5,161.4240264892578,52.04320526123047,0.28380000591278076,1010,220,52649,7171,1,1,-24.472749743100284,45.81041975626901,0.0011751717996801858,0,0,0.0,-26.169815805754993,-1.0,44.84380876958708,0.0011751717996801858,0.0,-1.0,0.0,-1.0,43.54386138311386,0.00740072970044281,1525.560301241931,35.42144727251218,376.55224291303034,7.329872043813566,41.849517361867015,0.2616231458828935,182.3760646439023,138.60204922454562,7.613051961564866,6.599692066753251,41.09394706889729,0.22104023440313725,1.340802778219544,0.8851387629618962,40.71244816147707,0.17192622588945383,0.5683567235290556,0.23591906752417238,40.64115118797813,0.164267869422968,0.4833482482692402,0.20656930621122266,26.299544381533273,22.73892520469852,-1.0081187333535129,0.6643042818105755,241,30.64987723027304,1.1827576288269792,43.00317791788379,0.006724267065600031,1727.5356656773495,71.74655377129136,66.47127269241199,1.175063215053605,41.564185046673146,0.0929806644525435,323.10710506003403,29.094473647873997,2.417980972235689,0.5989338836797504,3261.1582298648477,41.73421432268722,0.0308157092094703,3.7341253052797665,0.26331488794220825,42.15363810698617,0.012020950013180709,10.015322775042035,0.27792946882314684,51.52832445419544,1.0332026011684228,-2.167074220398954,0.015074634376452067,180,39.721157079815285,1.1339759075437257,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,-120.42711948363925,53.21621579607306,-173.57274695019913,33.963954138243565,-172.42866270168795,8.48343990336902,-112.43714799886351,11.885007309224733,300000.0,-1.0,300000.0,-1.0,8.213564949546535,0.011946947348905267,7.806758429444011,0.036078289179991216,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.806758429444011,0.036078289179991216,-0.09670921829255974,0,104541.76+520235.5,104541.77,520235.5,0.09,0.284,195.0,11.6,195,11.6,1.000,22.66,16.76,-23.51,0.27,4.49875898645956E27,22.6954299297511,23.2138416966579,96.5369799534419
105416.19+351124.1,163.56747436523438,35.1900520324707,0.20469999313354492,2090,8,53463,7171,1,1,-23.43522077873631,45.46528818625168,0.019398664476646843,0,0,0.0,-26.365645103504438,-1.0,44.49867719956974,0.019398664476646843,0.0,-1.0,0.0,-1.0,43.24655987160003,0.005516722703564625,2377.4009287335966,86.48825941013365,391.8669479339431,5.210842364634772,41.385296592009695,0.12240084790587247,227.13879582568234,39.26002292960251,5.391936040564069,1.6405477345209487,41.23109236402227,0.11179827813528576,3.7966503100522893,1.013376474404536,40.79521031844683,0.05836439491528367,1.4300467794937808,0.2024584041514531,40.74636789678235,0.07251886523824069,1.2816602479390922,0.22245416186525324,3.509120603114305,2.277624780676007,-1.3623916232661129,0.04210434729456447,241,30.632497550911513,0.9536148901121522,42.65426517836585,0.05236062458882884,2698.0131517296954,187.75875890438783,67.3150888600375,13.92955614004292,40.846159706213236,0.33636158368254243,420.49242729080606,206.69565223102416,1.0464045905369894,0.8534706065743212,3414.836029598228,41.28727942400181,0.07546795600453393,2.9887652111464336,0.4394499759362547,41.780421112754055,0.01445707723226164,9.45656813027758,0.4945561859068057,37.72930934617623,17.586239453134233,-1.699723797178461,0.12377345806402584,179,25.29315256199828,1.5956777847031527,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,-30.466748077862867,13.596630390774425,35.71677354838325,11.604121881961953,-52.46670122861861,29.981494420650378,72.33700286198338,156.49743788929666,300000.0,-1.0,300000.0,-1.0,8.043030659617386,0.016371001269989045,8.021426724489046,0.06121964131852996,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.021426724489046,0.06121964131852996,-0.6565090833549334,0,105416.19+351124.1,105416.2,351124.02,0.15,0.205,119.0,10.6,119,10.6,1.000,22.13,16.783,-22.78,0.17,3.10913636453611E27,22.160036366038,22.6591435491694,26.9150729225071
